,Code,Name,Country,Exchange,Currency,Type,Isin
12646,EFLI,New Earth Life Sciences Inc,USA,OTCCE,USD,Common Stock,
12647,EFLN,eFUEL EFN CORPORATION,USA,OTCCE,USD,Common Stock,
12648,EFLS,Exercise For Life Systems Inc,USA,PINK,USD,Common Stock,
12649,EFLVF,Electrovaya Inc,USA,OTCQB,USD,Common Stock,
12653,EFOI,Energy Focus Inc,USA,NASDAQ,USD,Common Stock,US29268T4094
12654,EFOR,Efoora Inc,USA,OTCGREY,USD,Common Stock,
12655,EFOT,eFotoXpress Inc,USA,PINK,USD,Common Stock,
12656,EFR,Eaton Vance Senior Floating-Rate Trust,USA,NYSE,USD,Common Stock,US27828Q1058
12657,EFRGD,Enforcer Gold Corp,USA,OTCQB,USD,Common Stock,
12658,EFRGF,Pasofino Gold Limited,USA,OTCQB,USD,Common Stock,
12659,EFRMF,East Africa Metals Inc,USA,OTCGREY,USD,Common Stock,
12661,EFRTF,Nexus Real Estate Investment Trust,USA,OTCGREY,USD,Common Stock,
12662,EFSC,Enterprise Financial Services Corp,USA,NASDAQ,USD,Common Stock,US2937121059
12663,EFSG,Enterprise Financial Services Group Inc,USA,PINK,USD,Common Stock,US29367R1068
12664,EFSH,1847 Holdings LLC,USA,OTCQB,USD,Common Stock,
12665,EFSI,Eagle Financial Services Inc,USA,OTCQX,USD,Common Stock,US26951R1041
12666,EFT,Eaton Vance Floating-Rate Income Trust,USA,NYSE,USD,Common Stock,US2782791048
12667,EFTI,EarthFirst Technologies Incorporated,USA,OTCCE,USD,Common Stock,US2703181089
12668,EFTR,eFFECTOR Therapeutics Inc,USA,NASDAQ,USD,Common Stock,
12669,EFTRW,eFFECTOR Therapeutics Inc,USA,NASDAQ,USD,Common Stock,
12671,EFUEL,Everfuel AS Ordinary Shares,USA,,USD,Common Stock,
12673,EFX,Equifax Inc,USA,NYSE,USD,Common Stock,US2944291051
12676,EGAN,eGain Corporation,USA,NASDAQ,USD,Common Stock,US28225C8064
12677,EGBB,Earth Gen-Biofuel Inc,USA,PINK,USD,Common Stock,US27031P2092
12678,EGBN,Eagle Bancorp Inc,USA,NASDAQ,USD,Common Stock,US2689481065
12679,EGDD,Eastern Goldfields Inc,USA,PINK,USD,Common Stock,
12680,EGDFF,Energold Drilling Corp,USA,PINK,USD,Common Stock,CA29268A1030
12681,EGDW,Edgewater Bancorp Inc,USA,PINK,USD,Common Stock,US28027J1088
12683,EGFEF,Eurobank Ergasias Services and Holdings S.A,USA,PINK,USD,Common Stock,
12684,EGFEY,Eurobank Ergasias Services and Holdings S.A,USA,PINK,USD,Common Stock,US29873D1046
12686,EGFHF,EFH Holdings Inc,USA,PINK,USD,Common Stock,
12688,EGGF,EG Acquisition Corp,USA,NYSE,USD,Common Stock,US26846A1007
12689,EGGF-UN,EG Acquisition Corp,USA,NYSE,USD,Common Stock,
12690,EGHSF,Enghouse Systems Limited,USA,PINK,USD,Common Stock,
12691,EGHT,8x8 Inc,USA,NYSE,USD,Common Stock,US2829141009
12692,EGIEY,Engie Brasil Energia S.A,USA,PINK,USD,Common Stock,US29286U1079
12694,EGIL,EdgeTech International Inc,USA,OTCCE,USD,Common Stock,
12695,EGINF,Eurogas International Inc,USA,PINK,USD,Common Stock,
12698,EGKLF,ElringKlinger AG,USA,OTCGREY,USD,Common Stock,
12699,EGKPF,Eagle Bulk Shipping Inc Wt Exp 10/15/2021,USA,PINK,USD,Common Stock,
12703,EGLE,Eagle Bulk Shipping Inc,USA,NASDAQ,USD,Common Stock,MHY2187A1507
12707,EGLX,Enthusiast Gaming Holdings Inc,USA,NASDAQ,USD,Common Stock,CA29385B1094
12708,EGMCF,Emgold Mining Corporation,USA,OTCQB,USD,Common Stock,
12709,EGMLF,Engineer Gold Mines Ltd,USA,OTCQB,USD,Common Stock,
12710,EGMMF,Eagle Mountain Mining Limited,USA,PINK,USD,Common Stock,
12713,EGO,Eldorado Gold Corporation,USA,NYSE,USD,Common Stock,CA2849025093
12715,EGOC,Energy 1 Corporation,USA,PINK,USD,Common Stock,US29271K1060
12720,EGP,EastGroup Properties Inc,USA,NYSE,USD,Common Stock,US2772761019
12721,EGPLF,Eagle Plains Resources Ltd,USA,PINK,USD,Common Stock,
12723,EGRAF,Energy Resources of Australia Ltd,USA,PINK,USD,Common Stock,
12725,EGRAY,Energy Resources of Australia Ltd,USA,PINK,USD,Common Stock,US29271X1081
12727,EGRGF,Eagle Energy Inc,USA,PINK,USD,Common Stock,
12729,EGRNF,China Evergrande Group,USA,PINK,USD,Common Stock,
12730,EGRNY,China Evergrande Group,USA,PINK,USD,Common Stock,US16891Y1038
12733,EGRX,Eagle Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US2697961082
12735,EGTK,Energtek Inc,USA,PINK,USD,Common Stock,
12736,EGTYF,Eguana Technologies Inc,USA,OTCQB,USD,Common Stock,
12737,EGV2,Lyxor Smart Overnight Return,USA,,USD,Common Stock,
12743,EGXP,Eagle Exploration Co,USA,PINK,USD,Common Stock,US2695101038
12744,EGY,VAALCO Energy Inc,USA,NYSE,USD,Common Stock,US91851C2017
12745,EGYF,Energy Finders Inc,USA,PINK,USD,Common Stock,US29268C1099
12746,EH,EHang Holdings Limited,USA,NASDAQ,USD,Common Stock,US26853E1029
12747,EHC,Encompass Health Corporation,USA,NYSE,USD,Common Stock,US29261A1007
12748,EHGRF,The Star Entertainment Group Limited,USA,OTCGREY,USD,Common Stock,
12750,EHITF,The Edinburgh Investment Trust plc,USA,OTCGREY,USD,Common Stock,
12751,EHMEF,goeasy Ltd,USA,PINK,USD,Common Stock,
12752,EHOS,Ehouse Global Inc,USA,OTCCE,USD,Common Stock,US28239Q2057
12753,EHPTP,Eagle Hospitality Properties Trust Inc,USA,OTCGREY,USD,Common Stock,
12755,EHT,Eaton Vance 2021 Target Term Trust,USA,NYSE,USD,Common Stock,US27829W1018
12756,EHTH,eHealth Inc,USA,NASDAQ,USD,Common Stock,US28238P1093
12757,EHVVF,EHAVE Inc,USA,PINK,USD,Common Stock,CA28238M2058
12758,EHYD,Ehydrogen Solutions Inc,USA,OTCCE,USD,Common Stock,
12766,EIC,Eagle Point Income Company Inc,USA,NYSE,USD,Common Stock,
12767,EICAF,Energica Motor Company S.p.A,USA,OTCGREY,USD,Common Stock,
12785,EIFZF,Exchange Income Corporation,USA,PINK,USD,Common Stock,
12786,EIG,Employers Holdings Inc,USA,NYSE,USD,Common Stock,US2922181043
12788,EIGH,8000 Inc,USA,OTCCE,USD,Common Stock,
12792,EIGR,Eiger BioPharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US28249U1051
12793,EIHC,Environmental Infrastructure Holdings Corp,USA,OTCCE,USD,Common Stock,US2940812033
12794,EIHDF,888 Holdings plc,USA,PINK,USD,Common Stock,GI000A0F6407
12820,EINF,Enterprise Informatics Inc,USA,PINK,USD,Common Stock,
12828,EIPAF,Eni S.p.A,USA,PINK,USD,Common Stock,IT0003132476
12830,EIPC,Enable IPC Corporation,USA,PINK,USD,Common Stock,
12869,EIX,Edison International,USA,NYSE,USD,Common Stock,US2810201077
12874,EJFA,EJF Acquisition Corp,USA,NASDAQ,USD,Common Stock,KYG2955B1095
12875,EJFAU,EJF Acquisition Corp,USA,NASDAQ,USD,Common Stock,KYG2955B1178
12876,EJFAW,EJF Acquisition Corp,USA,NASDAQ,USD,Common Stock,
12878,EJH,E-Home Household Service Holdings Limited,USA,NASDAQ,USD,Common Stock,KYG2952X1043
12879,EJPRF,East Japan Railway Company,USA,PINK,USD,Common Stock,
12880,EJPRY,East Japan Railway Company,USA,PINK,USD,Common Stock,US2732021017
12882,EJTTF,easyJet plc,USA,PINK,USD,Common Stock,
12891,EKCS,Electronic Control Security Inc,USA,PINK,USD,Common Stock,
12892,EKDHF,EKF Diagnostics Holdings plc,USA,OTCGREY,USD,Common Stock,
12895,EKGGF,CardioComm Solutions Inc,USA,PINK,USD,Common Stock,
12897,EKGRU,East Kansas Agri-Energy LLC,USA,OTCGREY,USD,Common Stock,
12904,EKIVF,Enka Insaat ve Sanayi A.S,USA,OTCGREY,USD,Common Stock,
12911,EKNL,EKO International Corp,USA,PINK,USD,Common Stock,US2685542019
12916,EKPTF,Elk Petroleum Limited,USA,PINK,USD,Common Stock,
12920,EKSN,Erickson Incorporated,USA,OTCGREY,USD,Common Stock,
12921,EKSO,Ekso Bionics Holdings Inc,USA,NASDAQ,USD,Common Stock,US2826443010
12924,EKTAF,Elekta AB (publ),USA,PINK,USD,Common Stock,
12925,EKTAY,Elekta AB (publ),USA,PINK,USD,Common Stock,US28617Y1010
12932,EKWX,Ekwan X Inc,USA,OTCCE,USD,Common Stock,US28264Y1073
12934,EL,The Estée Lauder Companies Inc,USA,NYSE,USD,Common Stock,US5184391044
12935,ELA,Envela Corporation,USA,NYSE MKT,USD,Common Stock,US29402E1029
12936,ELALF,El Al Israel Airlines Ltd,USA,PINK,USD,Common Stock,
12937,ELAMF,Elamex SA de CV,USA,PINK,USD,Common Stock,MXP362091078
12938,ELAN,Elanco Animal Health Incorporated,USA,NYSE,USD,Common Stock,US28414H1032
12939,ELAT,Elanco Animal Health Incorporat ,USA,NYSE,USD,Common Stock,US28414H2022
12943,ELBSD,Engagement Labs Inc,USA,PINK,USD,Common Stock,
12944,ELBSF,Engagement Labs Inc,USA,PINK,USD,Common Stock,
12946,ELCGF,Electra Stone Ltd,USA,OTCGREY,USD,Common Stock,
12948,ELCO,Elcom International Inc,USA,PINK,USD,Common Stock,US2844341071
12949,ELCPF,EDP - Energias de Portugal S.A,USA,OTCGREY,USD,Common Stock,
12950,ELCR,Electric Car Company Inc,USA,OTCCE,USD,Common Stock,US28486A1016
12955,ELDN,Eledon Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US28617K1016
12956,ELEAF,EL.En. S.p.A,USA,OTCGREY,USD,Common Stock,
12957,ELECF,Electric Royalties Ltd,USA,PINK,USD,Common Stock,
12958,ELED,ExeLED Holdings Inc,USA,OTCCE,USD,Common Stock,US30162U1043
12959,ELEEF,Element Fleet Management Corp,USA,OTCGREY,USD,Common Stock,
12960,ELEK,Elektros Inc,USA,PINK,USD,Common Stock,US2861761029
12961,ELEMF,Elemental Royalties Corp,USA,OTCQX,USD,Common Stock,
12962,ELEV,Elevation Oncology Inc. Common stock,USA,NASDAQ,USD,Common Stock,US28623U1016
12963,ELEZF,Endesa S.A,USA,PINK,USD,Common Stock,
12964,ELEZY,Endesa S.A,USA,PINK,USD,Common Stock,US29258N2062
12965,ELF,e.l.f. Beauty Inc,USA,NYSE,USD,Common Stock,US26856L1035
12966,ELFIF,E-L Financial Corporation Limited,USA,PINK,USD,Common Stock,CA2685751075
12972,ELGL,Element Global Inc,USA,OTCCE,USD,Common Stock,US28618U1088
12973,ELGT,Electric & Gas Technology Inc,USA,OTCCE,USD,Common Stock,
12974,ELIAF,Elia Group SA/NV,USA,OTCGREY,USD,Common Stock,
12975,ELIO,Elio Motors Inc,USA,PINK,USD,Common Stock,US28661D1028
12976,ELIXF,Elixxer Ltd,USA,OTCQB,USD,Common Stock,CA28660W1014
12977,ELKEF,Elkem ASA,USA,OTCGREY,USD,Common Stock,
12978,ELKMF,Gold Road Resources Limited,USA,PINK,USD,Common Stock,
12979,ELLH,Elah Holdings Inc,USA,PINK,USD,Common Stock,US28413L1052
12980,ELLKF,Ellaktor S.A,USA,PINK,USD,Common Stock,
12981,ELLKY,Ellaktor S.A,USA,PINK,USD,Common Stock,US2881651036
12982,ELLO,Ellomay Capital Ltd,USA,NYSE MKT,USD,Common Stock,IL0010826357
12983,ELLRY,ElringKlinger AG,USA,PINK,USD,Common Stock,
12984,ELLXF,Elixinol Wellness Limited,USA,OTCQB,USD,Common Stock,AU000000EXL4
12985,ELMA,Elmer Bancorp Inc,USA,PINK,USD,Common Stock,US2893671048
12986,ELMD,Electromed Inc,USA,NYSE MKT,USD,Common Stock,US2854091087
12987,ELMFF,Elmo Software Limited,USA,PINK,USD,Common Stock,
12988,ELMS,Forum Merger III Corp,USA,NASDAQ,USD,Common Stock,US28489L1044
12989,ELMSW,Electric Last Mile Solutions Inc,USA,NASDAQ,USD,Common Stock,
12990,ELMTF,ELMTF,USA,PINK,USD,Common Stock,
12991,ELMTY,Elementis plc,USA,PINK,USD,Common Stock,US2861901039
12992,ELMUF,Elisa Oyj,USA,PINK,USD,Common Stock,
12993,ELMUY,Elisa Oyj,USA,OTCGREY,USD,Common Stock,
12995,ELNOF,El Nino Ventures Inc,USA,PINK,USD,Common Stock,
12996,ELNX,Elinx Corp,USA,PINK,USD,Common Stock,US28661J1097
12997,ELOAF,Emergence Global Enterprises Inc,USA,OTCQB,USD,Common Stock,CA29103M1068
12998,ELOKY,Public Joint-Stock Company Enel Russia,USA,OTCMKTS,USD,Common Stock,
12999,ELOX,Eloxx Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US29014R1032
13000,ELP,Companhia Paranaense de Energia - COPEL,USA,NYSE,USD,Common Stock,US20441B6056
13001,ELPQF,El Puerto de Liverpool S.A.B. de C.V,USA,OTCGREY,USD,Common Stock,
13002,ELRA,Elray Resources Inc,USA,PINK,USD,Common Stock,US29015T7028
13003,ELRE,Yinfu Gold Corporation,USA,OTCQB,USD,Common Stock,
13004,ELRFF,Eastern Platinum Limited,USA,PINK,USD,Common Stock,
13005,ELRNF,Elron Electronic Industries Ltd,USA,PINK,USD,Common Stock,IL0007490779
13006,ELROF,Elior Group SA,USA,OTCGREY,USD,Common Stock,
13007,ELRRF,Eloro Resources Ltd,USA,OTCQX,USD,Common Stock,
13009,ELS,Equity LifeStyle Properties Inc,USA,NYSE,USD,Common Stock,US29472R1086
13010,ELSE,Electro-Sensors Inc,USA,NASDAQ,USD,Common Stock,US2852331022
13011,ELSLF,Elsight Limited,USA,PINK,USD,Common Stock,
13012,ELST,Electronic Systems Technology Inc,USA,PINK,USD,Common Stock,US2858481078
13013,ELTK,Eltek Ltd,USA,NASDAQ,USD,Common Stock,IL0010828411
13014,ELTLF,Elementos Limited,USA,OTCCE,USD,Common Stock,
13015,ELTP,Elite Pharmaceuticals Inc,USA,OTCQB,USD,Common Stock,US28659T2006
13016,ELUXF,AB Electrolux (publ),USA,PINK,USD,Common Stock,
13017,ELUXY,AB Electrolux (publ),USA,PINK,USD,Common Stock,US0101982082
13018,ELVAF,Evolva Holding SA,USA,PINK,USD,Common Stock,
13019,ELVAY,Evolva Holding SA,USA,OTCGREY,USD,Common Stock,
13020,ELVG,Elvictor Group Inc,USA,OTCQB,USD,Common Stock,
13021,ELVT,Elevate Credit Inc,USA,NYSE,USD,Common Stock,US28621V1017
13022,ELVUF,Elevate Uranium Ltd,USA,PINK,USD,Common Stock,
13023,ELWSF,Electreon Wireless Ltd,USA,PINK,USD,Common Stock,
13024,ELXMF,Nova Eye Medical Limited,USA,OTCGREY,USD,Common Stock,
13025,ELXPF,Elixir Energy Limited,USA,OTCGREY,USD,Common Stock,
13026,ELY,Callaway Golf Company,USA,NYSE,USD,Common Stock,US1311931042
13027,ELYGF,Ely Gold Royalties Inc,USA,OTCQX,USD,Common Stock,CA2905221016
13028,ELYM,"Eliem Therapeutics, Inc Common Stock",USA,NASDAQ,USD,Common Stock,US28658R1068
13029,ELYS,Elys Game Technology Corp,USA,NASDAQ,USD,Common Stock,US2907341026
13030,EM,Smart Share Global Limited,USA,NASDAQ,USD,Common Stock,US83193E1029
13035,EMAN,eMagin Corporation,USA,NYSE MKT,USD,Common Stock,US29076N2062
13036,EMAX,Ecomax Inc,USA,PINK,USD,Common Stock,
13039,EMBA,eMamba International Corporation,USA,OTCCE,USD,Common Stock,
13043,EMBI,Skye Bioscience Inc,USA,PINK,USD,Common Stock,
13046,EMBR,Embarr Downs Inc,USA,PINK,USD,Common Stock,US29079F2002
13047,EMBT,Ember Therapeutics Inc,USA,PINK,USD,Common Stock,US2907871006
13049,EMBVF,Arca Continental S.A.B. de C.V,USA,PINK,USD,Common Stock,
13050,EMBYF,Nexera Energy Inc,USA,OTCGREY,USD,Common Stock,
13055,EMCF,Emclaire Financial Corp,USA,NASDAQ,USD,Common Stock,US2908281023
13056,EMCHF,EML Payments Limited,USA,OTCGREY,USD,Common Stock,
13058,EMCMF,Emerge Commerce Ltd,USA,PINK,USD,Common Stock,
13066,EMDF,XL Rent Inc,USA,PINK,USD,Common Stock,
13071,EME,EMCOR Group Inc,USA,NYSE,USD,Common Stock,US29084Q1004
13074,EMED,Electromedical Technologies Inc,USA,OTCQB,USD,Common Stock,
13076,EMEXF,Emerald Plantation Holdings Limited,USA,PINK,USD,Common Stock,
13078,EMFGF,Fluence Corporation Limited,USA,PINK,USD,Common Stock,
13083,EMGDF,Eminent Gold Corp,USA,PINK,USD,Common Stock,
13085,EMGE,Emergent Health Corp,USA,PINK,USD,Common Stock,US29100Q3083
13094,EMHI,East Morgan Holdings Inc,USA,PINK,USD,Common Stock,
13095,EMHLF,European Metals Holdings Limited,USA,PINK,USD,Common Stock,
13096,EMHTF,Emerald Health Therapeutics Inc,USA,OTCQX,USD,Common Stock,CA29102R1064
13103,EMITF,Elbit Imaging Ltd,USA,PINK,USD,Common Stock,IL0010811169
13109,EMKR,EMCORE Corporation,USA,NASDAQ,USD,Common Stock,US2908462037
13110,EML,The Eastern Company,USA,NASDAQ,USD,Common Stock,US2763171046
13111,EMLAF,Empire Company Limited,USA,PINK,USD,Common Stock,
13120,EMLL,El Maniel International Inc,USA,OTCCE,USD,Common Stock,
13125,EMLZF,Emmi AG,USA,PINK,USD,Common Stock,
13126,EMMA,Emmaus Life Sciences Inc,USA,PINK,USD,Common Stock,US29137T1016
13127,EMMAW,Emmaus Life Sciences Inc,USA,PINK,USD,Common Stock,
13128,EMMD,eMedia Group Inc,USA,OTCCE,USD,Common Stock,
13130,EMMLF,OKYO Pharma Limited,USA,OTCQB,USD,Common Stock,
13131,EMMRF,Emmerson Resources Limited,USA,OTCGREY,USD,Common Stock,
13132,EMMS,Emmis Communications Corporation,USA,PINK,USD,Common Stock,US2915254005
13134,EMN,Eastman Chemical Company,USA,NYSE,USD,Common Stock,US2774321002
13135,EMNC,E-Monee.com Inc,USA,OTCCE,USD,Common Stock,
13136,EMNSF,Elementis plc,USA,PINK,USD,Common Stock,
13140,EMOC,Extreme Motorsports of California Inc,USA,OTCMKTS,USD,Common Stock,
13143,EMOR,Healixa Inc,USA,PINK,USD,Common Stock,
13144,EMOTF,Emerita Resources Corp,USA,PINK,USD,Common Stock,
13145,EMP,Entergy Mississippi Inc. 1M BD 66,USA,NYSE,USD,Common Stock,US29364N1081
13146,EMPM,Empire Post Media Inc,USA,PINK,USD,Common Stock,US2920391040
13147,EMPO,Empowered Products Inc,USA,PINK,USD,Common Stock,
13148,EMPR,Empire Petroleum Corporation,USA,OTCQB,USD,Common Stock,US2920342043
13149,EMPS,EMP Solutions Inc,USA,PINK,USD,Common Stock,US26871Q1031
13151,EMPYF,Empress Royalty Corp,USA,OTCQB,USD,Common Stock,
13156,EMQU,EM Quantum Technologies Inc,USA,PINK,USD,Common Stock,
13157,EMR,Emerson Electric Co,USA,NYSE,USD,Common Stock,US2910111044
13158,EMRAF,Emera Incorporated,USA,PINK,USD,Common Stock,
13162,EMRH,Emerging Holdings Inc,USA,OTCCE,USD,Common Stock,
13164,EMRN,eMARINE Global Inc,USA,PINK,USD,Common Stock,US29079G1094
13165,EMRRF,Orogen Royalties Inc,USA,PINK,USD,Common Stock,
13171,EMSHF,EMS-CHEMIE HOLDING AG,USA,PINK,USD,Common Stock,
13172,EMSKF,Musk Metals Corp,USA,PINK,USD,Common Stock,
13174,EMSNF,Emmerson PLC,USA,PINK,USD,Common Stock,
13182,EMTRF,Element 29 Resources Inc,USA,OTCQB,USD,Common Stock,
13186,EMX,EMX Royalty Corporation,USA,NYSE MKT,USD,Common Stock,CA26873J1075
13189,EMYB,Embassy Bancorp Inc,USA,OTCQX,USD,Common Stock,US2907911026
13190,EMYIF,Euromoney Institutional Investor PLC,USA,PINK,USD,Common Stock,
13191,EMYSF,Easy Technologies Inc,USA,PINK,USD,Common Stock,
13192,ENAB,Enable Holdings Inc,USA,OTCCE,USD,Common Stock,US29247X1090
13193,ENAFF,Enablence Technologies Inc,USA,OTCGREY,USD,Common Stock,
13194,ENAKF,E.ON SE,USA,PINK,USD,Common Stock,
13195,ENB,Enbridge Inc,USA,NYSE,USD,Common Stock,CA29250N1050
13196,ENBA,Enbridge Inc. 6.375 SNT18 B 78,USA,NYSE,USD,Common Stock,US29250N4777
13197,ENBBF,Enbridge Inc,USA,PINK,USD,Common Stock,
13198,ENBFF,Enbridge Inc,USA,PINK,USD,Common Stock,
13199,ENBL,Enable Midstream Partners LP,USA,NYSE,USD,Common Stock,US2924801002
13200,ENBP,ENB Financial Corp,USA,OTCQX,USD,Common Stock,US26874L1017
13201,ENCB,ENCB,USA,PINK,USD,Common Stock,
13202,ENCC,Encompass Compliance Corporation,USA,PINK,USD,Common Stock,US29259X1046
13203,ENCR,Ener-Core Inc,USA,PINK,USD,Common Stock,US29272A2069
13204,ENCTF,Encanto Potash Corp,USA,PINK,USD,Common Stock,CA29251N3022
13205,ENCUF,enCore Energy Corp,USA,OTCQB,USD,Common Stock,
13206,ENCW,Enchanted World Inc,USA,OTCCE,USD,Common Stock,US29252L1070
13207,ENDGF,Endurance Gold Corporation,USA,OTCGREY,USD,Common Stock,
13208,ENDMF,Enduro Metals Corporation,USA,OTCQB,USD,Common Stock,
13209,ENDO,Thermic Sciences International,USA,PINK,USD,Common Stock,US29271J1097
13210,ENDP,Endo International plc,USA,NASDAQ,USD,Common Stock,IE00BJ3V9050
13211,ENDRF,Endor AG,USA,PINK,USD,Common Stock,
13213,ENDV,Endonovo Therapeutics Inc,USA,PINK,USD,Common Stock,US29272H3003
13214,ENEAY,ENEA S.A,USA,OTCGREY,USD,Common Stock,
13215,ENFA,890 5th Avenue Partners Inc,USA,NASDAQ,USD,Common Stock,US28250A1051
13216,ENFAU,890 5th Avenue Partners Inc,USA,NASDAQ,USD,Common Stock,US28250A2042
13217,ENFAW,890 5th Avenue Partners Inc,USA,NASDAQ,USD,Common Stock,
13219,ENG,ENGlobal Corporation,USA,NASDAQ,USD,Common Stock,US2933061069
13220,ENGA,Engage Mobility Inc,USA,PINK,USD,Common Stock,US29282Q1004
13223,ENGDF,Energiedienst Holding AG,USA,PINK,USD,Common Stock,
13224,ENGGF,Enagás S.A,USA,PINK,USD,Common Stock,
13225,ENGGY,Enagás S.A,USA,PINK,USD,Common Stock,US29248L1044
13226,ENGH,Energy Harbor Corp,USA,PINK,USD,Common Stock,
13228,ENGIY,ENGIE SA,USA,PINK,USD,Common Stock,US29286D1054
13230,ENGPF,NHOA S.A,USA,PINK,USD,Common Stock,
13231,ENGQF,ENGIE SA,USA,PINK,USD,Common Stock,FR0010208488
13232,ENGT,Energy & Technology Corp,USA,PINK,USD,Common Stock,
13233,ENGY,Central Energy Partners LP,USA,OTCCE,USD,Common Stock,US29403E1010
13236,ENHD,Energroup Holdings Corp,USA,PINK,USD,Common Stock,
13239,ENHT,enherent Corp,USA,PINK,USD,Common Stock,US2933131029
13240,ENIA,Enel Américas S.A,USA,NYSE,USD,Common Stock,US29274F1049
13242,ENIC,Enel Chile S.A,USA,NYSE,USD,Common Stock,US29278D1054
13243,ENJ,Entergy Utility Group Inc. 1ST MTG 5% 52,USA,NYSE,USD,Common Stock,US29364P5098
13244,ENKS,Enerkon Solar International Inc,USA,OTCCE,USD,Common Stock,US29278K1097
13245,ENLAY,Enel SpA,USA,PINK,USD,Common Stock,US29265W2070
13246,ENLC,EnLink Midstream LLC,USA,NYSE,USD,Common Stock,US29336T1007
13247,ENLTF,Enlight Renewable Energy Ltd,USA,PINK,USD,Common Stock,
13248,ENLV,Enlivex Therapeutics Ltd,USA,NASDAQ,USD,Common Stock,IL0011319527
13249,ENMFF,Energem Resources Inc,USA,PINK,USD,Common Stock,
13250,ENMHF,ENM Holdings Limited,USA,PINK,USD,Common Stock,
13251,ENMI,Energy Management International Inc,USA,PINK,USD,Common Stock,
13252,ENMID,Energy Management International Inc,USA,PINK,USD,Common Stock,
13253,ENMPF,Ensurge Micropower ASA,USA,OTCQB,USD,Common Stock,
13254,ENMPY,Ensurge Micropower ASA,USA,OTCQB,USD,Common Stock,
13255,ENNV,ECP Environmental Growth Opportunities Corp,USA,NASDAQ,USD,Common Stock,US26829T1007
13256,ENNVU,ECP Environmental Growth Opportunities Corp,USA,NASDAQ,USD,Common Stock,US26829T2096
13257,ENNVW,ECP Environmental Growth Opportunities Corp,USA,NASDAQ,USD,Common Stock,
13258,ENO,Entergy Utility Group Inc. 1ST MTG BD 66,USA,NYSE,USD,Common Stock,US29364P1030
13259,ENOB,Enochian Biosciences Inc,USA,NASDAQ,USD,Common Stock,US29350E1047
13264,ENPC,Executive Network Partnering Corporation,USA,NYSE,USD,Common Stock,US30158L1008
13265,ENPH,Enphase Energy Inc,USA,NASDAQ,USD,Common Stock,US29355A1079
13267,ENPRF,Current Water Technologies Inc,USA,OTCGREY,USD,Common Stock,
13269,ENQUF,EnQuest PLC,USA,PINK,USD,Common Stock,
13270,ENR,Energizer Holdings Inc,USA,NYSE,USD,Common Stock,US29272W1099
13271,ENR-PA,Energizer Holdings Inc,USA,NYSE,USD,Preferred Share,
13272,ENRFF,Enerflex Ltd,USA,PINK,USD,Common Stock,
13273,ENRT,Enertopia Corp,USA,OTCQB,USD,Common Stock,US29277Q1076
13274,ENS,EnerSys,USA,NYSE,USD,Common Stock,US29275Y1029
13276,ENSC,Ensysce Biosciences Inc. Common Stock,USA,NASDAQ,USD,Common Stock,US2936021086
13277,ENSCW,Ensysce Biosciences Inc,USA,PINK,USD,Common Stock,
13278,ENSG,The Ensign Group Inc,USA,NASDAQ,USD,Common Stock,US29358P1012
13279,ENSRF,Enseco Energy Services Corp,USA,OTCGREY,USD,Common Stock,
13280,ENSV,Enservco Corporation,USA,NYSE MKT,USD,Common Stock,US29358Y2019
13281,ENTA,Enanta Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US29251M1062
13282,ENTBF,Entheon Biomedical Corp,USA,OTCQB,USD,Common Stock,
13283,ENTEF,ESE Entertainment Inc,USA,OTCQB,USD,Common Stock,
13284,ENTG,Entegris Inc,USA,NASDAQ,USD,Common Stock,US29362U1043
13285,ENTI,Encounter Development Technologies Inc,USA,PINK,USD,Common Stock,US29259J3032
13287,ENTOF,Entra ASA,USA,PINK,USD,Common Stock,
13289,ENTX,Entera Bio Ltd,USA,NASDAQ,USD,Common Stock,IL0011429839
13290,ENTXW,Entera Bio Ltd. WT EXP 062723,USA,NASDAQ,USD,Common Stock,
13291,ENV,Envestnet Inc,USA,NYSE,USD,Common Stock,US29404K1060
13292,ENVA,Enova International Inc,USA,NYSE,USD,Common Stock,US29357K1034
